Data;Loja;Produto;Categoria;Quantidade;Preço Unitário;Total Venda;Cliente_ID;Forma_Pagamento
2023-06-17;Loja A;Feijão;Alimentos;9.0;;386.91;9747.0;Dinheiro
2024-06-14;Loja C;Shampoo;Higiene;;35.95;;1988.0;Pix
2022-05-07;Loja C;Detergente;Limpeza;1.0;6.55;6.55;1879.0;Pix
2024-04-08;Loja B;Sabão em Pó;Limpeza;5.0;42.16;210.8;4733.0;Dinheiro
2024-10-23;Loja A;Leite;Alimentos;9.0;46.33;;4821.0;Dinheiro
2023-08-16;Loja C;Feijão;Alimentos;7.0;20.04;140.28;6736.0;Dinheiro
2023-10-31;Loja B;Cerveja;Bebidas;3.0;45.47;136.41;5966.0;Cartão
2022-06-30;;Refrigerante;Bebidas;3.0;49.93;149.79;2537.0;Dinheiro
2023-12-14;Loja C;Detergente;Limpeza;9.0;22.07;198.63;8565.0;Dinheiro
2023-06-03;Loja A;Feijão;Alimentos;1.0;40.77;40.77;7326.0;Cartão
2023-04-17;Loja B;Leite;Alimentos;6.0;4.02;24.12;4800.0;Cartão
2023-08-01;Loja C;Leite;Alimentos;8.0;46.83;374.64;3651.0;Transferência
2023-08-24;Loja C;Cerveja;Bebidas;3.0;7.93;23.79;6348.0;Cartão
2023-02-14;Loja A;Leite;Alimentos;7.0;31.08;217.56;5142.0;Cartão
2022-11-19;Loja A;Leite;Alimentos;3.0;14.97;44.91;;Cartão
2022-11-14;Loja C;Feijão;Alimentos;6.0;42.0;252.0;4631.0;Cartão
2023-06-20;;Detergente;Limpeza;10.0;21.65;216.5;8914.0;Cartão
2024-05-31;Loja B;Refrigerante;Bebidas;7.0;3.73;26.11;4245.0;Dinheiro
2022-12-18;Loja C;Refrigerante;Bebidas;-3.0;34.84;;;Dinheiro
2022-09-20;Loja A;Feijão;Alimentos;2.0;7.61;15.22;9861.0;Cartão
2023-08-17;Loja C;Pasta de Dente;Higiene;8.0;16.02;128.16;7586.0;
2023-10-03;Loja A;Shampoo;Higiene;1.0;6.14;6.14;6348.0;Transferência
2024-07-03;Loja A;Cerveja;Bebidas;1.0;40.16;;4960.0;Transferência
2023-06-09;Loja A;Detergente;Limpeza;2.0;14.33;;6763.0;Pix
2023-03-16;Loja B;Detergente;Limpeza;5.0;-24.21;;5342.0;Dinheiro
2023-03-31;Loja C;Sabão em Pó;Limpeza;5.0;47.59;237.95;9784.0;Pix
2022-06-15;Loja A;Leite;Alimentos;5.0;7.63;38.15;9667.0;Cartão
2022-06-26;Loja B;Leite;Alimentos;4.0;2.05;;4808.0;Transferência
2023-10-04;Loja B;Leite;Alimentos;9.0;7.03;63.27;3557.0;Cartão
2023-07-04;Loja A;Cerveja;Bebidas;6.0;41.6;249.6;3932.0;Cartão
2022-01-25;Loja C;Açúcar;Alimentos;10.0;45.71;457.1;5637.0;Transferência
2024-11-08;;Leite;Alimentos;9.0;15.7;141.3;5883.0;Pix
2022-09-22;Loja A;Açúcar;Alimentos;1.0;35.63;35.63;2007.0;Transferência
2024-07-21;Loja A;Açúcar;Alimentos;10.0;17.46;174.6;2963.0;Cartão
2022-09-28;Loja A;Arroz;Alimentos;4.0;30.67;122.68;8470.0;Transferência
2024-05-24;Loja C;Pasta de Dente;Higiene;4.0;6.47;25.88;1834.0;Dinheiro
2023-02-07;Loja B;Refrigerante;Bebidas;8.0;7.4;59.2;2873.0;Transferência
2022-02-08;Loja A;Pasta de Dente;Higiene;10.0;4.45;44.5;7358.0;Cartão
2023-10-29;Loja C;Arroz;Alimentos;10.0;25.54;255.4;9269.0;Cartão
2023-10-21;Loja A;Pasta de Dente;Higiene;5.0;17.84;89.2;6436.0;Cartão
2022-09-11;Loja A;Cerveja;Bebidas;9.0;32.65;293.85;3852.0;Transferência
2022-06-29;Loja C;Sabão em Pó;Limpeza;3.0;30.1;90.3;9566.0;Transferência
2023-11-17;Loja A;Sabão em Pó;Limpeza;6.0;39.53;237.18;5592.0;Transferência
2024-08-01;Loja A;Detergente;Limpeza;6.0;32.31;193.86;9135.0;Transferência
2022-09-11;Loja B;Pasta de Dente;Higiene;9.0;35.92;323.28;5474.0;Pix
2022-10-17;Loja A;Detergente;Limpeza;3.0;30.29;;6889.0;Cartão
2024-04-23;Loja A;Detergente;Limpeza;1.0;16.65;;3738.0;Pix
2022-05-18;Loja B;Cerveja;Bebidas;5.0;20.86;104.3;1870.0;Transferência
2024-11-19;Loja A;Detergente;Limpeza;2.0;35.3;70.6;4961.0;Dinheiro
2023-03-27;Loja C;Açúcar;Alimentos;7.0;38.34;268.38;5613.0;Transferência
2024-10-04;Loja C;Açúcar;Alimentos;7.0;27.49;192.43;3809.0;Dinheiro
2023-11-24;Loja B;Feijão;Alimentos;4.0;42.45;169.8;6487.0;Dinheiro
2024-12-26;Loja A;Leite;Alimentos;4.0;5.6;22.4;8580.0;Pix
2024-06-16;Loja C;Arroz;Alimentos;6.0;4.75;28.5;9485.0;Dinheiro
2024-08-11;Loja A;Arroz;Alimentos;9.0;26.06;234.54;4666.0;Dinheiro
2023-08-26;Loja A;Detergente;Limpeza;3.0;12.68;38.04;7796.0;Dinheiro
2024-03-02;Loja B;Feijão;Alimentos;3.0;16.52;49.56;2058.0;Dinheiro
2023-01-12;Loja C;Arroz;Alimentos;9.0;24.67;222.03;8215.0;Cartão
2022-01-11;Loja A;Leite;Alimentos;4.0;4.27;17.08;8513.0;Dinheiro
2022-06-26;Loja C;Pasta de Dente;Higiene;6.0;12.53;;7049.0;Transferência
2022-01-26;Loja B;Cerveja;Bebidas;9.0;45.55;409.95;6794.0;Pix
2022-04-16;Loja C;Shampoo;Higiene;3.0;18.92;56.76;8369.0;Pix
2023-09-04;Loja A;Arroz;Alimentos;8.0;49.24;393.92;5464.0;Dinheiro
2022-01-30;Loja A;Feijão;Alimentos;;26.6;;8092.0;Pix
2023-10-17;Loja C;Feijão;Alimentos;7.0;4.94;34.58;4216.0;Cartão
2024-09-08;Loja C;Refrigerante;Bebidas;5.0;48.33;241.65;6687.0;Dinheiro
2023-06-04;Loja B;Detergente;Limpeza;10.0;23.02;230.2;1115.0;Dinheiro
2022-08-04;Loja B;Cerveja;Bebidas;8.0;4.93;39.44;4558.0;Pix
2024-05-09;Loja A;Refrigerante;Bebidas;5.0;10.39;51.95;5890.0;Dinheiro
2024-05-19;Loja B;Açúcar;Alimentos;7.0;49.57;346.99;1893.0;Transferência
2022-12-04;Loja A;Cerveja;Bebidas;3.0;24.79;74.37;6020.0;Transferência
2022-07-15;Loja C;Shampoo;Higiene;7.0;41.99;293.93;6121.0;Pix
2022-09-03;Loja C;Cerveja;Bebidas;1.0;22.85;22.85;7465.0;Pix
2022-10-21;Loja C;Leite;Alimentos;7.0;41.15;288.05;4853.0;
2022-05-07;;Feijão;Alimentos;4.0;24.17;96.68;7299.0;Dinheiro
2022-07-24;Loja C;Arroz;Alimentos;1.0;49.87;49.87;2806.0;Dinheiro
2023-07-20;Loja C;Leite;Alimentos;-2.0;43.56;;3739.0;Transferência
2022-02-20;Loja B;Arroz;Alimentos;5.0;42.66;;6771.0;Pix
2022-03-20;Loja B;Arroz;Alimentos;6.0;37.73;226.38;3684.0;Cartão
2023-09-06;Loja A;Açúcar;Alimentos;10.0;43.7;;3346.0;Cartão
2024-11-12;Loja A;Arroz;Alimentos;4.0;36.55;146.2;8036.0;Cartão
2023-02-02;Loja B;Shampoo;Higiene;9.0;16.91;152.19;7771.0;Dinheiro
2023-06-20;Loja C;Arroz;Alimentos;4.0;46.81;187.24;4204.0;Pix
2023-08-11;Loja B;Shampoo;Higiene;10.0;37.46;374.6;1574.0;Transferência
2022-05-31;Loja A;Pasta de Dente;Higiene;9.0;15.03;135.27;6792.0;Transferência
2023-11-09;Loja A;Leite;Alimentos;1.0;24.38;;7185.0;Cartão
2023-01-02;Loja B;Arroz;Alimentos;2.0;23.38;46.76;8074.0;
2022-10-24;Loja C;Cerveja;Bebidas;1.0;15.52;15.52;8309.0;Cartão
2023-07-30;Loja C;Cerveja;Bebidas;2.0;1.99;3.98;9430.0;Dinheiro
2023-09-24;Loja C;Cerveja;Bebidas;2.0;9.29;18.58;6551.0;Pix
2024-08-20;Loja A;Refrigerante;Bebidas;4.0;14.12;56.48;6444.0;Pix
2023-10-03;Loja A;Pasta de Dente;Higiene;3.0;26.79;80.37;2766.0;Transferência
2022-08-15;Loja B;Cerveja;Bebidas;;30.68;;3825.0;Cartão
2022-02-12;Loja C;Cerveja;Bebidas;8.0;18.97;151.76;5406.0;Dinheiro
2023-07-18;Loja A;Feijão;Alimentos;6.0;28.28;169.68;6646.0;Dinheiro
2023-08-13;Loja C;Detergente;Limpeza;2.0;48.45;96.9;9275.0;Pix
2023-12-27;Loja A;Shampoo;Higiene;-3.0;34.56;;4835.0;Dinheiro
2024-03-11;Loja B;Feijão;Alimentos;5.0;47.24;236.2;1872.0;Dinheiro
2024-04-04;Loja C;Shampoo;Higiene;4.0;25.77;103.08;5187.0;Transferência
2024-09-01;Loja C;Açúcar;Alimentos;2.0;27.28;54.56;6796.0;Pix
2022-05-31;Loja C;Detergente;Limpeza;6.0;28.89;173.34;8545.0;Dinheiro
2024-12-26;Loja C;Cerveja;Bebidas;1.0;30.52;30.52;3192.0;Pix
2023-11-05;Loja C;Shampoo;Higiene;;30.88;;3038.0;Cartão
2022-06-17;Loja A;Leite;Alimentos;6.0;38.8;232.8;3941.0;Pix
2024-08-31;Loja A;Detergente;Limpeza;9.0;38.9;350.1;7858.0;Pix
2023-04-09;Loja C;Feijão;Alimentos;7.0;13.82;96.74;1117.0;Dinheiro
2023-08-07;Loja A;Shampoo;Higiene;10.0;32.49;324.9;2420.0;Cartão
2024-06-29;Loja C;Açúcar;Alimentos;7.0;38.23;267.61;2526.0;Transferência
2022-01-14;Loja A;Sabão em Pó;Limpeza;4.0;15.89;63.56;6623.0;Dinheiro
2022-08-23;Loja B;Detergente;Limpeza;7.0;25.66;179.62;6087.0;Transferência
2023-06-29;Loja C;Cerveja;Bebidas;;34.99;;6026.0;Cartão
2023-12-04;Loja C;Leite;Alimentos;6.0;45.71;274.26;9798.0;Transferência
2023-07-06;Loja B;Leite;Alimentos;5.0;26.95;134.75;7948.0;Pix
2022-11-01;Loja A;Cerveja;Bebidas;10.0;34.83;348.3;4675.0;Transferência
2024-03-06;Loja A;Cerveja;Bebidas;6.0;36.76;220.56;9522.0;Dinheiro
2022-02-16;Loja C;Shampoo;Higiene;3.0;11.68;35.04;8942.0;Cartão
2022-05-10;;Detergente;Limpeza;7.0;46.83;327.81;5032.0;Cartão
2024-04-22;Loja B;Detergente;Limpeza;2.0;8.89;17.78;6961.0;Pix
2023-03-14;Loja C;Pasta de Dente;Higiene;;33.44;;7411.0;Dinheiro
2022-02-21;Loja A;Cerveja;Bebidas;3.0;-15.56;;2659.0;Dinheiro
2023-01-06;Loja A;Arroz;Alimentos;1.0;26.49;26.49;9411.0;Cartão
2022-07-28;Loja B;Shampoo;Higiene;3.0;26.86;80.58;5419.0;Cartão
2024-10-13;Loja C;Leite;Alimentos;5.0;26.09;130.45;3121.0;Cartão
2024-03-05;Loja A;Leite;Alimentos;9.0;42.44;381.96;1416.0;Cartão
2022-09-18;Loja B;Arroz;Alimentos;3.0;18.6;55.8;9702.0;Transferência
2022-03-26;Loja B;Detergente;Limpeza;2.0;42.4;84.8;9451.0;Cartão
2023-01-04;Loja A;Arroz;Alimentos;3.0;3.32;;6695.0;Pix
2022-01-01;Loja A;Pasta de Dente;Higiene;9.0;4.39;39.51;1422.0;Cartão
2023-08-26;Loja B;Arroz;Alimentos;6.0;14.44;;4874.0;Pix
2023-07-12;Loja A;Shampoo;Higiene;2.0;7.06;14.12;5051.0;Pix
2023-12-06;Loja B;Leite;Alimentos;1.0;;39.24;8147.0;Cartão
2022-01-05;Loja C;Pasta de Dente;Higiene;9.0;38.2;343.8;6524.0;Pix
2023-07-07;Loja A;Arroz;Alimentos;6.0;40.66;243.96;2647.0;Transferência
2022-11-17;Loja B;Arroz;Alimentos;1.0;33.9;33.9;7269.0;Cartão
2022-06-13;Loja C;Shampoo;Higiene;8.0;19.85;158.8;3525.0;Transferência
2024-09-24;Loja B;Arroz;Alimentos;;-48.69;;4074.0;Dinheiro
2024-05-22;Loja A;Açúcar;Alimentos;10.0;10.15;101.5;7315.0;Pix
2024-10-16;Loja A;Sabão em Pó;Limpeza;4.0;18.94;75.76;6169.0;Cartão
2022-01-29;Loja C;Açúcar;Alimentos;9.0;12.95;116.55;9543.0;Pix
2024-03-02;Loja A;Sabão em Pó;Limpeza;9.0;38.24;344.16;2906.0;Dinheiro
2023-08-17;Loja C;Arroz;Alimentos;2.0;4.34;;8017.0;Cartão
2022-08-13;Loja C;Refrigerante;Bebidas;5.0;8.85;44.25;5405.0;Transferência
2022-06-18;Loja A;Refrigerante;Bebidas;6.0;31.63;189.78;3600.0;Dinheiro
2023-03-27;Loja C;Detergente;Limpeza;3.0;-27.72;;4269.0;Dinheiro
2023-10-11;Loja B;Shampoo;Higiene;8.0;-32.05;;8697.0;Dinheiro
2023-03-19;Loja C;Sabão em Pó;Limpeza;3.0;30.88;;5233.0;Cartão
2024-01-15;;Arroz;Alimentos;1.0;19.48;19.48;9196.0;Cartão
2024-03-28;Loja B;Detergente;Limpeza;6.0;15.57;;2709.0;Pix
2022-07-18;Loja C;Sabão em Pó;Limpeza;1.0;41.68;41.68;3796.0;Pix
2022-04-09;Loja C;Pasta de Dente;Higiene;9.0;44.25;398.25;3717.0;Dinheiro
2023-01-24;Loja C;Arroz;Alimentos;4.0;;84.56;9072.0;Dinheiro
2022-08-30;Loja A;Cerveja;Bebidas;6.0;3.32;;2695.0;Cartão
2022-02-14;Loja C;Sabão em Pó;Limpeza;10.0;9.69;;6662.0;Dinheiro
2022-09-18;;Shampoo;Higiene;10.0;22.15;221.5;8748.0;Dinheiro
2023-08-30;Loja C;Shampoo;Higiene;2.0;-29.95;;2240.0;Pix
2022-09-02;Loja C;Leite;Alimentos;1.0;30.01;30.01;3726.0;Pix
2024-12-14;Loja B;Detergente;Limpeza;3.0;39.42;118.26;1853.0;Pix
2022-08-30;Loja A;Sabão em Pó;Limpeza;10.0;5.15;;5962.0;Pix
2024-09-08;Loja A;Shampoo;Higiene;4.0;23.08;92.32;5781.0;Pix
2023-05-21;Loja C;Arroz;Alimentos;2.0;37.41;74.82;6663.0;Pix
2023-07-01;Loja C;Arroz;Alimentos;1.0;5.97;5.97;1802.0;Dinheiro
2023-10-19;Loja B;Pasta de Dente;Higiene;6.0;19.49;116.94;5557.0;Dinheiro
2023-12-31;Loja B;Leite;Alimentos;6.0;44.06;264.36;8722.0;Pix
2024-03-09;Loja C;Arroz;Alimentos;8.0;17.63;141.04;5533.0;Pix
2022-06-02;Loja B;Sabão em Pó;Limpeza;4.0;3.8;15.2;6475.0;Transferência
2022-07-24;Loja C;Shampoo;Higiene;1.0;8.74;8.74;;Cartão
2024-03-22;Loja A;Feijão;Alimentos;6.0;48.89;293.34;1593.0;Cartão
2022-09-07;Loja A;Shampoo;Higiene;4.0;-23.85;;9571.0;Pix
2022-08-21;Loja A;Açúcar;Alimentos;4.0;33.35;133.4;1230.0;Dinheiro
2023-02-08;Loja C;Detergente;Limpeza;4.0;39.7;158.8;2846.0;Cartão
2023-05-03;Loja A;Açúcar;Alimentos;4.0;11.15;44.6;4943.0;Transferência
2022-10-19;Loja A;Detergente;Limpeza;7.0;27.05;;7632.0;Dinheiro
2023-03-31;Loja C;Arroz;Alimentos;10.0;10.5;105.0;6033.0;Dinheiro
2024-02-22;Loja C;Pasta de Dente;Higiene;4.0;28.52;114.08;9575.0;Pix
2022-11-29;Loja A;Açúcar;Alimentos;;-17.88;;8101.0;Transferência
2024-09-19;;Sabão em Pó;Limpeza;5.0;49.55;247.75;8048.0;Pix
2024-11-01;Loja C;Cerveja;Bebidas;10.0;24.94;249.4;9506.0;Dinheiro
2024-10-13;Loja C;Detergente;Limpeza;9.0;6.7;60.3;7809.0;Cartão
2023-11-10;Loja B;Sabão em Pó;Limpeza;8.0;16.04;128.32;6567.0;Transferência
2023-08-30;Loja C;Arroz;Alimentos;4.0;17.14;;1994.0;Transferência
2022-12-06;Loja A;Açúcar;Alimentos;5.0;6.68;33.4;8847.0;Cartão
2024-08-04;Loja C;Açúcar;Alimentos;8.0;46.72;373.76;2526.0;Pix
2024-08-08;Loja A;Detergente;Limpeza;3.0;10.16;30.48;8309.0;Transferência
2022-11-10;Loja C;Pasta de Dente;Higiene;2.0;4.66;9.32;9135.0;Transferência
2024-03-26;Loja B;Refrigerante;Bebidas;1.0;45.36;45.36;1929.0;Dinheiro
2023-10-19;Loja A;Pasta de Dente;Higiene;2.0;22.0;44.0;9897.0;Pix
2022-12-12;Loja B;Sabão em Pó;Limpeza;9.0;15.81;142.29;1672.0;Pix
2022-11-13;Loja A;Detergente;Limpeza;4.0;44.02;176.08;1790.0;Pix
2022-12-17;Loja C;Sabão em Pó;Limpeza;4.0;35.37;141.48;1335.0;Cartão
2023-01-03;Loja C;Detergente;Limpeza;2.0;43.27;86.54;;Transferência
2024-08-22;;Arroz;Alimentos;9.0;17.68;159.12;8129.0;Dinheiro
2023-07-08;Loja B;Açúcar;Alimentos;2.0;12.41;24.82;3602.0;Transferência
2022-07-15;Loja C;Pasta de Dente;Higiene;3.0;31.6;94.8;2092.0;Cartão
2022-11-09;Loja C;Shampoo;Higiene;8.0;;77.44;1174.0;Dinheiro
2022-07-19;Loja A;Detergente;Limpeza;8.0;40.83;326.64;6062.0;Transferência
2023-08-09;Loja A;Feijão;Alimentos;9.0;2.85;25.65;6650.0;Pix
2022-10-24;Loja B;Cerveja;Bebidas;5.0;24.4;122.0;1100.0;Cartão
2023-11-27;Loja B;Detergente;Limpeza;3.0;25.79;77.37;1694.0;Transferência
2024-02-03;Loja A;Refrigerante;Bebidas;5.0;11.53;57.65;5048.0;Dinheiro
2024-11-20;Loja A;Leite;Alimentos;5.0;22.03;110.15;6900.0;Cartão
2022-07-23;Loja B;Refrigerante;Bebidas;9.0;25.33;227.97;7433.0;Dinheiro
2023-01-02;Loja C;Sabão em Pó;Limpeza;-5.0;-4.92;;1517.0;Pix
2025-01-01;Loja A;Shampoo;Higiene;8.0;32.62;260.96;6721.0;Cartão
2023-04-02;Loja B;Sabão em Pó;Limpeza;5.0;24.13;;6639.0;Pix
2023-12-09;Loja C;Refrigerante;Bebidas;5.0;30.38;151.9;8320.0;Dinheiro
2022-08-04;Loja B;Refrigerante;Bebidas;9.0;3.37;30.33;8864.0;Cartão
2022-10-19;Loja A;Refrigerante;Bebidas;7.0;46.33;;1462.0;Pix
2023-06-10;Loja C;Refrigerante;Bebidas;6.0;34.51;207.06;1011.0;Dinheiro
2024-04-08;Loja A;Cerveja;Bebidas;7.0;35.58;;4192.0;
2024-06-08;Loja B;Pasta de Dente;Higiene;;5.35;;2575.0;Cartão
2022-08-13;Loja B;Arroz;Alimentos;5.0;17.96;89.8;5076.0;Cartão
2023-07-10;;Pasta de Dente;Higiene;10.0;22.22;222.2;5522.0;Dinheiro
2024-03-24;Loja A;Cerveja;Bebidas;8.0;7.0;56.0;2167.0;Dinheiro
2024-10-20;Loja B;Cerveja;Bebidas;1.0;17.15;17.15;8188.0;Pix
2024-09-17;Loja A;Refrigerante;Bebidas;2.0;-10.08;;4664.0;Transferência
2022-05-24;Loja A;Leite;Alimentos;5.0;32.9;164.5;9980.0;Cartão
2023-03-07;Loja C;Açúcar;Alimentos;10.0;12.66;126.6;5714.0;
2024-11-10;Loja B;Shampoo;Higiene;2.0;37.32;74.64;9673.0;Dinheiro
2024-01-19;Loja B;Sabão em Pó;Limpeza;-5.0;8.85;;9081.0;Cartão
2024-10-12;Loja C;Pasta de Dente;Higiene;4.0;31.48;125.92;8633.0;Dinheiro
2024-02-19;Loja C;Leite;Alimentos;9.0;45.54;409.86;5696.0;Pix
2024-05-08;Loja B;Detergente;Limpeza;9.0;9.54;85.86;5437.0;Cartão
2024-04-01;;Feijão;Alimentos;1.0;21.51;21.51;1553.0;Cartão
2022-12-26;Loja A;Açúcar;Alimentos;5.0;25.39;126.95;9231.0;Pix
2022-04-30;;Sabão em Pó;Limpeza;6.0;34.75;208.5;6694.0;Pix
2022-09-02;Loja C;Refrigerante;Bebidas;9.0;40.74;366.66;4370.0;Pix
2024-07-27;Loja A;Pasta de Dente;Higiene;4.0;-35.68;;1035.0;Dinheiro
2023-10-21;Loja B;Açúcar;Alimentos;4.0;38.79;155.16;7222.0;Transferência
2022-12-05;Loja A;Leite;Alimentos;-5.0;42.91;;1021.0;Transferência
2023-01-27;Loja A;Detergente;Limpeza;9.0;19.12;172.08;2654.0;Dinheiro
2023-02-27;Loja B;Pasta de Dente;Higiene;10.0;40.32;403.2;4255.0;Pix
2023-05-12;Loja A;Arroz;Alimentos;1.0;34.52;34.52;6685.0;Pix
2022-09-25;Loja B;Refrigerante;Bebidas;;6.42;;8210.0;Pix
2022-01-01;Loja C;Detergente;Limpeza;3.0;14.16;42.48;7669.0;Pix
2022-08-25;Loja A;Detergente;Limpeza;10.0;10.63;106.3;9403.0;Cartão
2023-05-17;;Shampoo;Higiene;5.0;21.13;105.65;6947.0;Transferência
2023-03-22;Loja C;Feijão;Alimentos;4.0;38.37;153.48;2785.0;Dinheiro
2023-08-08;Loja C;Leite;Alimentos;6.0;45.04;270.24;9743.0;Dinheiro
2022-02-19;Loja A;Leite;Alimentos;7.0;46.11;322.77;8759.0;Cartão
2024-08-21;Loja C;Leite;Alimentos;9.0;25.94;;4909.0;Cartão
2024-07-26;Loja B;Cerveja;Bebidas;9.0;31.16;280.44;6935.0;Pix
2022-12-27;Loja C;Detergente;Limpeza;3.0;17.63;52.89;7621.0;Transferência
2022-08-12;Loja C;Detergente;Limpeza;8.0;44.65;357.2;3801.0;Transferência
2023-10-14;Loja C;Shampoo;Higiene;1.0;20.6;20.6;4264.0;Pix
2022-01-09;Loja C;Pasta de Dente;Higiene;2.0;-15.26;;4545.0;Cartão
2022-09-08;Loja C;Feijão;Alimentos;9.0;5.23;47.07;1570.0;
2022-09-22;Loja B;Leite;Alimentos;8.0;46.07;368.56;3934.0;
2024-04-02;Loja C;Cerveja;Bebidas;5.0;33.76;168.8;1239.0;Pix
2024-01-30;Loja B;Açúcar;Alimentos;1.0;17.55;17.55;7405.0;Cartão
2022-12-14;Loja C;Feijão;Alimentos;6.0;2.0;12.0;2541.0;Pix
2022-02-27;Loja A;Detergente;Limpeza;2.0;11.39;22.78;4433.0;Cartão
2022-10-04;Loja B;Leite;Alimentos;9.0;-21.02;;3514.0;Pix
2022-12-24;Loja B;Arroz;Alimentos;3.0;14.83;44.49;8649.0;Transferência
2023-03-25;Loja A;Detergente;Limpeza;3.0;49.88;149.64;8596.0;Pix
2023-08-22;Loja B;Sabão em Pó;Limpeza;5.0;23.69;118.45;6337.0;Cartão
2024-10-12;Loja C;Refrigerante;Bebidas;2.0;32.37;64.74;2219.0;Dinheiro
2022-10-03;Loja B;Pasta de Dente;Higiene;-4.0;44.57;;5278.0;Transferência
2023-07-07;Loja A;Leite;Alimentos;9.0;25.91;233.19;9747.0;Cartão
2024-06-18;Loja A;Detergente;Limpeza;;11.98;;7985.0;Transferência
2023-04-01;Loja A;Pasta de Dente;Higiene;2.0;14.08;28.16;3604.0;
2022-12-05;Loja A;Pasta de Dente;Higiene;8.0;9.52;76.16;1363.0;Dinheiro
2023-12-24;Loja A;Refrigerante;Bebidas;7.0;24.13;168.91;2121.0;Dinheiro
2023-03-10;Loja C;Detergente;Limpeza;6.0;26.37;158.22;9255.0;Cartão
2022-02-22;Loja B;Shampoo;Higiene;8.0;27.71;221.68;4129.0;Pix
2022-08-24;Loja C;Arroz;Alimentos;7.0;24.46;171.22;3565.0;Cartão
2024-03-26;Loja C;Arroz;Alimentos;;47.96;;4314.0;Transferência
2023-12-11;Loja A;Leite;Alimentos;3.0;3.66;10.98;9919.0;
2024-11-25;Loja C;Arroz;Alimentos;2.0;22.92;45.84;4445.0;Transferência
2022-08-17;Loja B;Feijão;Alimentos;2.0;41.03;82.06;8787.0;Dinheiro
2023-06-29;Loja A;Refrigerante;Bebidas;9.0;25.69;231.21;2085.0;Pix
2023-12-12;Loja A;Feijão;Alimentos;1.0;43.19;43.19;9003.0;Transferência
2024-09-14;Loja B;Arroz;Alimentos;;45.03;;6083.0;Transferência
2024-05-23;Loja C;Açúcar;Alimentos;7.0;43.8;306.6;9071.0;Dinheiro
2024-07-24;Loja A;Shampoo;Higiene;1.0;21.12;21.12;2081.0;Transferência
2023-12-28;Loja A;Açúcar;Alimentos;7.0;44.71;312.97;6242.0;Dinheiro
2022-08-18;Loja C;Feijão;Alimentos;4.0;24.04;96.16;2525.0;Dinheiro
2023-03-08;Loja B;Açúcar;Alimentos;6.0;27.84;167.04;9091.0;Dinheiro
2023-12-14;Loja A;Pasta de Dente;Higiene;8.0;2.16;17.28;3193.0;Cartão
2022-02-13;Loja A;Refrigerante;Bebidas;2.0;20.94;41.88;1058.0;Transferência
2024-04-02;;Açúcar;Alimentos;7.0;29.07;203.49;5740.0;Transferência
2024-11-27;Loja C;Pasta de Dente;Higiene;6.0;44.72;268.32;3943.0;Dinheiro
2022-04-14;Loja B;Cerveja;Bebidas;-4.0;36.63;;5841.0;Cartão
2024-04-28;Loja A;Leite;Alimentos;2.0;23.76;47.52;8090.0;Dinheiro
2024-05-24;Loja C;Arroz;Alimentos;3.0;;100.71;5789.0;Cartão
2024-06-22;Loja B;Shampoo;Higiene;3.0;41.71;125.13;7316.0;Pix
2022-09-19;Loja C;Feijão;Alimentos;4.0;44.51;178.04;5952.0;Transferência
2024-03-14;Loja C;Shampoo;Higiene;9.0;11.15;100.35;6259.0;Transferência
2023-01-15;Loja B;Arroz;Alimentos;6.0;38.5;231.0;5074.0;Cartão
2022-03-27;Loja A;Sabão em Pó;Limpeza;8.0;28.13;225.04;2867.0;Transferência
2022-05-21;Loja B;Detergente;Limpeza;8.0;21.13;;1037.0;Pix
2022-04-15;Loja A;Shampoo;Higiene;6.0;24.46;146.76;5654.0;Cartão
2022-07-08;Loja A;Shampoo;Higiene;5.0;46.44;;;Dinheiro
2024-07-21;Loja B;Sabão em Pó;Limpeza;10.0;7.61;76.1;6586.0;Cartão
2024-11-17;Loja B;Detergente;Limpeza;5.0;6.48;32.4;1375.0;Pix
2023-08-31;Loja A;Leite;Alimentos;8.0;5.99;47.92;4173.0;Cartão
2023-07-12;Loja A;Leite;Alimentos;6.0;;274.86;2453.0;Dinheiro
2023-07-03;Loja A;Sabão em Pó;Limpeza;-4.0;32.42;;5035.0;Transferência
2023-08-28;Loja C;Sabão em Pó;Limpeza;4.0;-17.32;;1021.0;Dinheiro
2024-11-18;Loja A;Feijão;Alimentos;-3.0;21.98;;6915.0;Transferência
2023-07-02;Loja C;Sabão em Pó;Limpeza;1.0;7.29;7.29;5467.0;Dinheiro
2022-06-17;Loja C;Shampoo;Higiene;4.0;32.8;131.2;3251.0;Transferência
2024-07-08;Loja B;Feijão;Alimentos;4.0;11.77;47.08;6169.0;Pix
2023-12-06;Loja C;Feijão;Alimentos;1.0;25.22;25.22;7603.0;Cartão
2024-05-30;Loja B;Feijão;Alimentos;2.0;14.81;29.62;3626.0;Cartão
2022-08-26;Loja C;Cerveja;Bebidas;7.0;10.31;72.17;5822.0;Cartão
2023-06-22;Loja B;Leite;Alimentos;-5.0;1.95;;8018.0;Dinheiro
2024-12-25;Loja C;Leite;Alimentos;1.0;8.01;8.01;3667.0;Transferência
2023-08-17;Loja C;Sabão em Pó;Limpeza;4.0;14.34;;2125.0;Dinheiro
2022-08-15;Loja B;Arroz;Alimentos;10.0;24.24;242.4;4244.0;Transferência
