Data;Loja;Produto;Categoria;Quantidade;Preço Unitário;Total Venda;Cliente_ID;Forma_Pagamento
2022-11-03;Loja C;Feijão;Alimentos;8;13.61;108.88;0;Transferência
2023-09-12;Loja C;Pasta de Dente;Higiene;10;21.08;210.8;5289;Transferência
2022-11-17;Loja B;Pasta de Dente;Higiene;10;21.49;214.9;4916;Dinheiro
2023-01-22;Loja A;Leite;Alimentos;10;36.97;369.7;4757;Dinheiro
2024-09-08;Loja B;Pasta de Dente;Higiene;2;3.75;7.5;3632;Não informado
2023-08-01;Loja A;Feijão;Alimentos;9;44.21;397.89;8664;Cartão
2023-10-10;Loja B;Detergente;Limpeza;3;38.39;115.17;2607;Cartão
2024-11-08;Loja B;Refrigerante;Bebidas;7;23.24;162.68;7318;Dinheiro
2023-01-26;Loja B;Refrigerante;Bebidas;1;3.52;3.52;6179;Dinheiro
2022-09-08;Loja B;Pasta de Dente;Higiene;7;6.34;44.38;4601;Pix
2024-09-03;Loja C;Sabão em Pó;Limpeza;8;15.92;127.36;2740;Cartão
2024-02-18;Loja B;Arroz;Alimentos;2;28.77;57.54;1755;Pix
2022-12-16;Loja C;Leite;Alimentos;9;12.06;108.54;9303;Dinheiro
2024-03-15;Loja C;Arroz;Alimentos;10;44.17;441.7;8765;Transferência
2022-06-24;Loja B;Arroz;Alimentos;9;20.89;188.01;4140;Cartão
2024-05-17;Loja A;Cerveja;Bebidas;5;15.61;78.05;3767;Dinheiro
2024-01-08;Loja A;Refrigerante;Bebidas;5;31.06;155.3;9403;Dinheiro
2024-08-04;Loja A;Leite;Alimentos;1;7.5;7.5;4964;Transferência
2022-06-20;Loja A;Açúcar;Alimentos;2;20.33;40.66;4970;Cartão
2023-10-04;Loja C;Detergente;Limpeza;7;15.58;109.06;3812;Pix
2024-11-16;Loja B;Pasta de Dente;Higiene;10;24.35;243.5;2839;Dinheiro
2022-05-07;Loja C;Feijão;Alimentos;8;45.71;365.68;0;Transferência
2022-09-29;Loja C;Feijão;Alimentos;9;23.24;209.16;7208;Pix
2024-03-29;Loja B;Refrigerante;Bebidas;1;34.19;34.19;9251;Dinheiro
2022-06-03;Loja C;Açúcar;Alimentos;4;15.27;61.08;6908;Pix
2023-11-03;Loja C;Detergente;Limpeza;10;36.1;361.0;8924;Não informado
2023-09-27;Loja C;Cerveja;Bebidas;2;36.05;72.1;8157;Transferência
2023-03-15;Loja A;Shampoo;Higiene;6;15.26;91.56;9698;Pix
2024-04-27;Loja B;Detergente;Limpeza;9;25.76;231.84;2278;Dinheiro
2024-08-18;Loja B;Açúcar;Alimentos;8;24.63;197.04;8134;Dinheiro
2023-06-13;Loja B;Detergente;Limpeza;9;36.22;325.98;1666;Transferência
2022-09-05;Loja A;Feijão;Alimentos;4;22.51;90.04;3525;Transferência
2022-03-20;Loja A;Feijão;Alimentos;6;40.12;240.72;5710;Cartão
2024-09-23;Loja B;Feijão;Alimentos;5;5.7;28.5;5146;Dinheiro
2024-04-23;Loja B;Sabão em Pó;Limpeza;7;49.2;344.4;3540;Dinheiro
2023-10-16;Loja A;Arroz;Alimentos;2;13.57;27.14;5986;Pix
2023-01-01;Loja B;Detergente;Limpeza;9;48.47;436.23;2941;Pix
2022-01-22;Loja C;Sabão em Pó;Limpeza;2;48.41;96.82;3624;Cartão
2024-07-16;Loja B;Arroz;Alimentos;5;19.09;95.45;5149;Dinheiro
2022-07-17;Loja B;Cerveja;Bebidas;1;30.47;30.47;2779;Dinheiro
2024-07-02;Loja A;Arroz;Alimentos;1;20.29;20.29;6594;Transferência
2023-09-13;Loja B;Sabão em Pó;Limpeza;3;44.64;133.92;3103;Dinheiro
2023-09-07;Loja A;Sabão em Pó;Limpeza;2;8.57;17.14;2650;Dinheiro
2022-10-08;Loja A;Açúcar;Alimentos;10;39.67;396.7;4908;Dinheiro
2023-12-09;Loja A;Detergente;Limpeza;7;28.03;196.21;1365;Dinheiro
2024-06-30;Loja A;Shampoo;Higiene;2;12.28;24.56;3623;Pix
2022-05-29;Loja A;Feijão;Alimentos;3;24.58;73.74;4400;Cartão
2024-07-27;Loja B;Açúcar;Alimentos;1;41.21;41.21;6111;Pix
2024-04-10;Loja B;Detergente;Limpeza;4;34.37;137.48;1951;Não informado
2023-01-13;Loja A;Shampoo;Higiene;2;9.88;19.76;5303;Cartão
2022-05-29;Loja C;Shampoo;Higiene;4;45.9;183.6;2305;Transferência
2023-10-31;Loja B;Refrigerante;Bebidas;6;34.4;206.4;2722;Dinheiro
2023-07-16;Loja B;Cerveja;Bebidas;3;9.13;27.39;7649;Pix
2022-09-16;Loja A;Açúcar;Alimentos;4;20.63;82.52;7722;Pix
2022-03-22;Loja B;Cerveja;Bebidas;8;10.7;85.6;2530;Transferência
2024-06-27;Loja A;Açúcar;Alimentos;1;4.02;4.02;8025;Transferência
2023-01-28;Loja B;Leite;Alimentos;5;32.91;164.55;4768;Transferência
2024-05-30;Loja B;Cerveja;Bebidas;7;33.59;235.13;6311;Pix
2022-06-26;Loja C;Leite;Alimentos;8;48.02;384.16;9282;Pix
2023-08-14;Loja C;Açúcar;Alimentos;1;33.6;33.6;1906;Dinheiro
2024-06-24;Loja B;Cerveja;Bebidas;7;32.83;229.81;5782;Cartão
2022-09-15;Loja A;Pasta de Dente;Higiene;6;2.02;12.12;6377;Cartão
2024-01-02;Loja C;Arroz;Alimentos;3;23.24;69.72;3196;Transferência
2022-11-20;Loja C;Arroz;Alimentos;10;20.49;204.9;5770;Dinheiro
2023-02-13;Loja B;Sabão em Pó;Limpeza;9;23.24;209.16;1423;Transferência
2022-04-11;Loja A;Leite;Alimentos;2;24.64;49.28;4864;Dinheiro
2023-07-01;Loja C;Pasta de Dente;Higiene;7;23.24;162.68;9779;Pix
2022-07-08;Loja B;Pasta de Dente;Higiene;6;11.05;66.3;5172;Cartão
2024-07-19;Loja A;Leite;Alimentos;10;18.9;189.0;9727;Transferência
2022-05-19;Loja A;Sabão em Pó;Limpeza;1;40.61;40.61;9998;Não informado
2024-09-25;Loja C;Leite;Alimentos;2;23.24;46.48;4213;Cartão
2023-11-17;Loja A;Shampoo;Higiene;7;45.46;318.22;9444;Cartão
2024-09-24;Loja C;Feijão;Alimentos;1;24.92;24.92;3925;Transferência
2024-02-16;Loja C;Feijão;Alimentos;2;44.5;89.0;2091;Cartão
2024-12-08;Loja C;Shampoo;Higiene;2;13.07;26.14;2459;Cartão
2022-07-29;Loja B;Açúcar;Alimentos;1;23.24;23.24;2395;Dinheiro
2022-03-02;Loja B;Shampoo;Higiene;2;34.91;69.82;3533;Cartão
2024-11-01;Loja A;Shampoo;Higiene;6;7.44;44.64;9314;Pix
2022-09-23;Loja C;Leite;Alimentos;3;8.69;26.07;6756;Dinheiro
2023-07-16;Loja B;Detergente;Limpeza;3;49.34;148.02;6906;Transferência
2023-09-17;Loja C;Shampoo;Higiene;6;36.29;217.74;6107;Cartão
2024-09-28;Loja C;Refrigerante;Bebidas;5;7.44;37.2;6072;Pix
2022-07-23;Loja C;Sabão em Pó;Limpeza;2;7.26;14.52;1970;Pix
2024-01-29;Loja A;Leite;Alimentos;7;35.01;245.07;3285;Cartão
2024-05-29;Loja A;Refrigerante;Bebidas;6;41.83;250.98;2271;Cartão
2024-01-20;Loja C;Refrigerante;Bebidas;2;9.94;19.88;3493;Pix
2024-09-27;Loja C;Feijão;Alimentos;7;6.6;46.2;5198;Transferência
2024-05-22;Loja A;Leite;Alimentos;1;27.56;27.56;9071;Transferência
2024-09-21;Loja A;Arroz;Alimentos;5;23.24;116.2;5165;Transferência
2024-12-30;Loja C;Leite;Alimentos;5;36.76;183.8;4045;Transferência
2023-02-25;Loja C;Feijão;Alimentos;10;18.49;184.9;8269;Transferência
2024-10-05;Loja B;Leite;Alimentos;10;48.74;487.4;4273;Cartão
2024-11-03;Loja A;Arroz;Alimentos;8;43.59;348.72;9624;Cartão
2023-11-04;Loja A;Shampoo;Higiene;4;17.88;71.52;9992;Dinheiro
2022-07-29;Loja C;Shampoo;Higiene;6;15.38;92.28;5358;Cartão
2024-06-20;Loja B;Açúcar;Alimentos;3;37.21;111.63;9319;Cartão
2023-03-19;Loja C;Shampoo;Higiene;2;7.73;15.46;7189;Dinheiro
2022-07-28;Loja A;Cerveja;Bebidas;2;34.54;69.08;5026;Pix
2022-10-08;Loja A;Leite;Alimentos;9;29.87;268.83;7014;Cartão
2024-10-05;Loja C;Refrigerante;Bebidas;2;27.52;55.04;2342;Dinheiro
2022-10-11;Loja A;Shampoo;Higiene;3;7.01;21.03;1880;Transferência
2022-11-03;Loja A;Sabão em Pó;Limpeza;10;42.81;428.1;7876;Dinheiro
2023-11-24;Loja A;Leite;Alimentos;2;45.85;91.7;5139;Transferência
2024-05-31;Loja A;Leite;Alimentos;4;12.1;48.4;8425;Dinheiro
2022-08-17;Loja C;Feijão;Alimentos;10;11.84;118.4;3260;Dinheiro
2022-04-15;Loja A;Pasta de Dente;Higiene;5;15.96;79.8;6647;Cartão
2023-10-25;Loja C;Açúcar;Alimentos;1;47.97;47.97;2982;Dinheiro
2023-03-07;Loja A;Açúcar;Alimentos;4;33.37;133.48;1103;Pix
2024-08-05;Loja B;Shampoo;Higiene;5;33.61;168.05;4976;Cartão
2022-10-23;Loja A;Feijão;Alimentos;6;31.36;188.16;3927;Transferência
2024-03-18;Loja C;Sabão em Pó;Limpeza;3;19.89;59.67;5256;Transferência
2024-03-28;Loja A;Leite;Alimentos;9;10.17;91.53;2398;Cartão
2023-05-16;Loja B;Cerveja;Bebidas;2;23.24;46.48;5514;Cartão
2022-09-24;Loja B;Arroz;Alimentos;1;37.31;37.31;5827;Dinheiro
2022-09-28;Loja B;Feijão;Alimentos;9;26.26;236.34;2928;Cartão
2023-12-22;Loja B;Pasta de Dente;Higiene;2;23.24;46.48;9804;Transferência
2023-10-06;Loja A;Açúcar;Alimentos;2;35.72;71.44;5501;Cartão
2023-07-21;Loja B;Arroz;Alimentos;3;17.02;51.06;7411;Cartão
2023-08-09;Loja C;Pasta de Dente;Higiene;5;8.13;40.65;5566;Transferência
2023-06-13;Loja A;Arroz;Alimentos;1;32.89;32.89;6533;Cartão
2024-01-16;Loja B;Arroz;Alimentos;8;6.41;51.28;9361;Transferência
2023-11-19;Loja A;Cerveja;Bebidas;2;45.98;91.96;8431;Dinheiro
2024-09-14;Loja B;Cerveja;Bebidas;8;49.64;397.12;3934;Dinheiro
2024-07-22;Loja B;Leite;Alimentos;7;17.15;120.05;3001;Dinheiro
2022-08-24;Loja A;Pasta de Dente;Higiene;2;8.94;17.88;4479;Cartão
2024-07-04;Loja A;Arroz;Alimentos;2;1.83;3.66;4278;Transferência
2023-03-07;Loja C;Feijão;Alimentos;2;2.82;5.64;3900;Dinheiro
2023-02-07;Loja B;Shampoo;Higiene;2;13.42;26.84;4883;Cartão
2023-06-14;Loja B;Refrigerante;Bebidas;3;5.88;17.64;1558;Transferência
2024-01-22;Loja A;Açúcar;Alimentos;2;43.2;86.4;6393;Transferência
2024-12-22;Loja A;Leite;Alimentos;2;21.78;43.56;6411;Dinheiro
2024-12-05;Loja B;Cerveja;Bebidas;8;39.43;315.44;5699;Cartão
2024-01-15;Loja B;Detergente;Limpeza;8;12.4;99.2;5343;Pix
2022-06-01;Loja B;Feijão;Alimentos;2;33.78;67.56;8517;Cartão
2024-09-19;Loja A;Leite;Alimentos;7;18.15;127.05;7846;Dinheiro
2022-07-25;Loja A;Shampoo;Higiene;8;7.43;59.44;4136;Dinheiro
2023-08-08;Loja A;Arroz;Alimentos;8;16.78;134.24;4419;Transferência
2022-05-11;Loja C;Shampoo;Higiene;9;30.71;276.39;5591;Transferência
2024-08-23;Loja C;Arroz;Alimentos;8;29.56;236.48;5687;Transferência
2024-09-18;Loja A;Arroz;Alimentos;1;23.24;23.24;5951;Transferência
2023-06-08;Loja A;Detergente;Limpeza;6;39.12;234.72;4002;Cartão
2024-06-19;Loja A;Sabão em Pó;Limpeza;3;20.15;60.45;9531;Dinheiro
2022-06-11;Loja C;Shampoo;Higiene;6;23.24;139.44;9345;Transferência
2023-07-13;Loja C;Açúcar;Alimentos;2;38.28;76.56;7174;Cartão
2024-05-13;Loja A;Feijão;Alimentos;1;25.26;25.26;4149;Cartão
2023-10-27;Loja B;Shampoo;Higiene;10;9.82;98.2;7887;Dinheiro
2022-07-01;Loja C;Arroz;Alimentos;4;11.37;45.48;3256;Cartão
2023-07-04;Loja B;Arroz;Alimentos;10;3.33;33.3;5536;Pix
2023-11-11;Loja B;Pasta de Dente;Higiene;5;7.95;39.75;1443;Transferência
2022-06-10;Loja A;Sabão em Pó;Limpeza;1;31.28;31.28;7678;Não informado
2023-07-13;Loja C;Feijão;Alimentos;2;1.84;3.68;1830;Cartão
2022-01-22;Loja B;Feijão;Alimentos;3;18.07;54.21;4625;Transferência
2024-02-07;Loja A;Cerveja;Bebidas;6;44.69;268.14;4089;Transferência
2024-01-21;Loja C;Arroz;Alimentos;7;47.12;329.84;7937;Transferência
2023-12-31;Loja A;Refrigerante;Bebidas;9;8.51;76.59;9723;Transferência
2022-10-16;Loja A;Leite;Alimentos;8;10.74;85.92;6482;Dinheiro
2024-07-01;Loja A;Refrigerante;Bebidas;10;23.24;232.4;6943;Cartão
2022-07-28;Loja C;Açúcar;Alimentos;5;44.13;220.65;8052;Pix
2024-03-25;Loja C;Shampoo;Higiene;5;13.45;67.25;3141;Cartão
2023-01-20;Loja B;Feijão;Alimentos;8;23.24;185.92;6435;Transferência
2022-09-09;Loja A;Sabão em Pó;Limpeza;5;17.72;88.6;4850;Transferência
2023-05-09;Loja A;Cerveja;Bebidas;2;9.33;18.66;0;Pix
2022-05-13;Loja A;Arroz;Alimentos;2;45.45;90.9;3925;Pix
2023-06-22;Loja B;Pasta de Dente;Higiene;1;46.58;46.58;4695;Pix
2022-09-04;Loja A;Detergente;Limpeza;6;24.62;147.72;3213;Dinheiro
2022-04-01;Loja C;Pasta de Dente;Higiene;4;47.66;190.64;6621;Cartão
2023-05-09;Loja B;Sabão em Pó;Limpeza;2;42.88;85.76;6716;Dinheiro
2024-06-26;Loja B;Feijão;Alimentos;3;10.6;31.8;5079;Cartão
2022-08-23;Loja B;Cerveja;Bebidas;1;36.91;36.91;3506;Cartão
2024-02-20;Loja C;Sabão em Pó;Limpeza;4;10.28;41.12;1065;Cartão
2024-02-24;Loja B;Feijão;Alimentos;8;26.3;210.4;5074;Transferência
2023-12-27;Loja C;Arroz;Alimentos;2;46.43;92.86;5735;Dinheiro
2023-04-12;Loja C;Pasta de Dente;Higiene;3;18.47;55.41;4087;Transferência
2022-07-29;Loja A;Shampoo;Higiene;6;37.7;226.2;6460;Dinheiro
2024-09-13;Loja C;Refrigerante;Bebidas;2;23.24;46.48;6422;Dinheiro
2022-10-04;Loja A;Leite;Alimentos;1;40.83;40.83;1778;Cartão
2024-04-02;Loja A;Cerveja;Bebidas;2;23.24;46.48;8288;Pix
2024-09-07;Loja C;Pasta de Dente;Higiene;10;9.34;93.4;6847;Dinheiro
2022-06-19;Loja A;Leite;Alimentos;10;18.57;185.7;6493;Transferência
2023-12-29;Loja A;Pasta de Dente;Higiene;5;21.1;105.5;3971;Transferência
2024-03-16;Loja C;Açúcar;Alimentos;5;49.53;247.65;5038;Cartão
2022-08-11;Loja C;Açúcar;Alimentos;10;49.45;494.5;6924;Pix
2024-02-23;Loja C;Leite;Alimentos;9;17.85;160.65;3813;Pix
2022-04-10;Loja A;Arroz;Alimentos;7;44.83;313.81;0;Pix
2024-03-05;Loja B;Refrigerante;Bebidas;2;23.36;46.72;4298;Dinheiro
2023-03-04;Loja B;Arroz;Alimentos;2;16.85;33.7;5268;Pix
2024-05-04;Loja A;Arroz;Alimentos;4;6.13;24.52;5232;Pix
2023-05-09;Loja C;Detergente;Limpeza;9;15.89;143.01;3492;Cartão
2022-02-05;Loja B;Cerveja;Bebidas;10;12.6;126.0;8918;Pix
2024-11-02;Loja B;Shampoo;Higiene;8;23.02;184.16;5703;Dinheiro
2023-05-25;Loja A;Feijão;Alimentos;1;9.16;9.16;8039;Pix
2023-07-28;Loja C;Shampoo;Higiene;4;25.43;101.72;4686;Transferência
2022-05-22;Loja C;Shampoo;Higiene;9;35.72;321.48;2643;Dinheiro
2022-12-21;Loja B;Cerveja;Bebidas;4;16.57;66.28;3758;Pix
2024-08-03;Loja A;Açúcar;Alimentos;5;21.33;106.65;6791;Transferência
2023-03-04;Loja A;Shampoo;Higiene;5;23.24;116.2;4457;Transferência
2024-12-10;Loja A;Açúcar;Alimentos;6;24.72;148.32;5905;Pix
2022-04-27;Loja B;Leite;Alimentos;3;49.8;149.4;1455;Cartão
2023-05-01;Loja C;Leite;Alimentos;8;3.24;25.92;6896;Dinheiro
2024-02-18;Loja C;Cerveja;Bebidas;8;23.24;185.92;6527;Transferência
2023-12-12;Loja B;Refrigerante;Bebidas;9;37.92;341.28;8885;Não informado
2024-06-23;Loja A;Sabão em Pó;Limpeza;7;36.49;255.43;6022;Pix
2022-11-14;Loja A;Pasta de Dente;Higiene;6;18.1;108.6;8733;Dinheiro
2022-11-24;Loja B;Feijão;Alimentos;10;20.61;206.1;5527;Transferência
2024-03-10;Loja B;Sabão em Pó;Limpeza;2;12.89;25.78;1607;Transferência
2024-12-11;Loja B;Cerveja;Bebidas;8;7.87;62.96;7880;Cartão
2022-11-08;Loja A;Cerveja;Bebidas;7;23.24;162.68;3583;Pix
2024-05-27;Loja B;Detergente;Limpeza;9;33.4;300.6;1135;Transferência
2023-09-18;Loja C;Sabão em Pó;Limpeza;4;32.86;131.44;1842;Pix
2023-06-20;Loja A;Leite;Alimentos;10;33.2;332.0;7976;Dinheiro
2023-04-16;Loja A;Cerveja;Bebidas;2;23.24;46.48;3538;Transferência
2022-10-19;Loja C;Detergente;Limpeza;2;18.78;37.56;6251;Cartão
2022-04-30;Loja A;Sabão em Pó;Limpeza;7;9.28;64.96;4700;Pix
2022-06-19;Loja C;Pasta de Dente;Higiene;7;30.22;211.54;1871;Dinheiro
2022-06-27;Loja B;Refrigerante;Bebidas;2;23.24;46.48;7896;Pix
2022-06-18;Loja B;Detergente;Limpeza;2;23.24;46.48;9599;Transferência
2024-12-07;Loja C;Leite;Alimentos;4;17.74;70.96;1883;Pix
2023-09-05;Loja A;Cerveja;Bebidas;10;17.32;173.2;4054;Dinheiro
2024-08-22;Loja A;Açúcar;Alimentos;2;14.58;29.16;6643;Dinheiro
2022-08-30;Loja A;Refrigerante;Bebidas;2;49.52;99.04;9535;Dinheiro
2024-03-25;Loja A;Açúcar;Alimentos;5;18.17;90.85;6538;Dinheiro
2022-03-11;Loja C;Cerveja;Bebidas;10;3.01;30.1;9899;Dinheiro
2023-06-14;Loja C;Leite;Alimentos;7;48.19;337.33;7639;Transferência
2022-07-05;Loja B;Leite;Alimentos;10;9.47;94.7;8840;Transferência
2022-07-25;Loja A;Arroz;Alimentos;6;41.76;250.56;6790;Transferência
2024-01-22;Loja A;Cerveja;Bebidas;9;35.78;322.02;0;Cartão
2023-10-01;Loja B;Sabão em Pó;Limpeza;4;33.14;132.56;2147;Dinheiro
2023-08-01;Loja A;Pasta de Dente;Higiene;9;2.17;19.53;6811;Não informado
2022-05-27;Loja B;Pasta de Dente;Higiene;3;30.23;90.69;3965;Transferência
2024-04-16;Loja B;Cerveja;Bebidas;5;14.6;73.0;2276;Transferência
2022-02-16;Loja C;Arroz;Alimentos;9;20.7;186.3;9510;Cartão
2023-03-05;Loja B;Feijão;Alimentos;9;40.56;365.04;3843;Pix
2024-01-31;Loja B;Feijão;Alimentos;10;29.03;290.3;3123;Pix
2024-10-03;Loja A;Arroz;Alimentos;1;46.22;46.22;4545;Transferência
2023-06-27;Loja C;Arroz;Alimentos;2;9.2;18.4;5732;Pix
2023-04-26;Loja C;Refrigerante;Bebidas;5;3.6;18.0;8024;Dinheiro
2022-03-26;Loja C;Arroz;Alimentos;6;2.99;17.94;4366;Transferência
2023-05-03;Loja B;Refrigerante;Bebidas;10;42.91;429.1;2276;Cartão
2022-04-28;Loja A;Shampoo;Higiene;7;42.65;298.55;3846;Pix
2022-03-24;Loja B;Arroz;Alimentos;9;33.72;303.48;7571;Pix
2023-08-18;Loja C;Leite;Alimentos;8;26.75;214.0;8587;Dinheiro
2023-05-31;Loja C;Feijão;Alimentos;7;45.94;321.58;1172;Cartão
2023-03-30;Loja C;Pasta de Dente;Higiene;2;49.99;99.98;6971;Cartão
2023-04-04;Loja A;Refrigerante;Bebidas;8;23.24;185.92;7047;Pix
2024-11-13;Loja A;Feijão;Alimentos;8;23.24;185.92;1913;Pix
2022-10-16;Loja C;Shampoo;Higiene;5;23.24;116.2;8891;Transferência
2024-01-16;Loja B;Leite;Alimentos;2;17.2;34.4;9560;Pix
2023-10-06;Loja A;Arroz;Alimentos;5;29.84;149.2;8957;Cartão
2024-02-26;Loja B;Detergente;Limpeza;10;30.08;300.8;8053;Dinheiro
2022-01-06;Loja A;Pasta de Dente;Higiene;1;45.81;45.81;5183;Cartão
2023-12-01;Loja C;Cerveja;Bebidas;6;23.24;139.44;1692;Dinheiro
2024-12-10;Loja C;Açúcar;Alimentos;4;26.34;105.36;2274;Transferência
2024-06-23;Loja A;Leite;Alimentos;1;25.65;25.65;6351;Transferência
2022-09-24;Loja A;Sabão em Pó;Limpeza;4;16.1;64.4;2090;Dinheiro
2024-12-10;Loja B;Arroz;Alimentos;2;19.36;38.72;9671;Pix
2023-10-09;Loja C;Pasta de Dente;Higiene;6;14.42;86.52;8077;Transferência
2023-05-24;Loja A;Sabão em Pó;Limpeza;1;23.24;23.24;4309;Pix
2024-06-17;Loja C;Feijão;Alimentos;4;33.11;132.44;5645;Pix
2023-11-28;Loja B;Shampoo;Higiene;9;23.24;209.16;7250;Cartão
2022-09-13;Loja A;Cerveja;Bebidas;3;43.54;130.62;3841;Transferência
2024-03-19;Loja C;Cerveja;Bebidas;2;16.14;32.28;1831;Cartão
2024-09-09;Loja C;Arroz;Alimentos;2;12.86;25.72;4065;Cartão
2023-07-14;Loja C;Refrigerante;Bebidas;3;9.76;29.28;7834;Dinheiro
2022-06-20;Loja A;Sabão em Pó;Limpeza;1;46.78;46.78;1922;Dinheiro
2022-09-24;Loja B;Refrigerante;Bebidas;5;22.41;112.05;8765;Cartão
2024-11-26;Loja A;Detergente;Limpeza;5;25.54;127.7;6268;Dinheiro
2023-10-06;Loja C;Arroz;Alimentos;7;1.72;12.04;6379;Pix
2024-10-13;Loja B;Cerveja;Bebidas;2;1.97;3.94;2568;Não informado
2022-05-10;Loja B;Feijão;Alimentos;1;15.7;15.7;7793;Cartão
2022-11-24;Loja C;Açúcar;Alimentos;1;27.79;27.79;2509;Transferência
2023-09-17;Loja A;Sabão em Pó;Limpeza;3;9.35;28.05;7791;Dinheiro
2022-03-10;Loja C;Shampoo;Higiene;10;49.15;491.5;7657;Dinheiro
2024-04-26;Loja B;Shampoo;Higiene;7;27.84;194.88;8001;Cartão
2023-09-13;Loja B;Açúcar;Alimentos;9;24.54;220.86;6922;Cartão
2024-09-10;Loja A;Refrigerante;Bebidas;8;31.17;249.36;5675;Pix
2024-03-22;Loja A;Detergente;Limpeza;3;46.66;139.98;6622;Cartão
2022-03-13;Loja B;Feijão;Alimentos;4;23.24;92.96;9664;Pix
2023-09-04;Loja B;Açúcar;Alimentos;5;44.08;220.4;2801;Dinheiro
2024-07-16;Loja A;Sabão em Pó;Limpeza;6;11.96;71.76;1219;Transferência
2024-02-12;Loja C;Pasta de Dente;Higiene;7;23.6;165.2;6381;Não informado
2022-11-17;Loja A;Pasta de Dente;Higiene;10;20.23;202.3;5894;Cartão
2023-03-01;Loja B;Cerveja;Bebidas;1;26.2;26.2;4943;Cartão
2024-07-04;Loja C;Leite;Alimentos;8;3.51;28.08;2035;Transferência
2024-01-29;Loja A;Açúcar;Alimentos;7;27.07;189.49;4286;Transferência
2022-09-15;Loja C;Shampoo;Higiene;7;12.28;85.96;9944;Transferência
2022-12-03;Loja A;Leite;Alimentos;2;38.27;76.54;4426;Cartão
2023-07-23;Loja C;Arroz;Alimentos;4;19.98;79.92;3168;Pix
2024-12-22;Loja A;Detergente;Limpeza;1;23.24;23.24;0;Não informado
2024-10-28;Loja B;Sabão em Pó;Limpeza;5;8.9;44.5;6701;Dinheiro
2023-02-16;Loja B;Shampoo;Higiene;1;31.95;31.95;6847;Pix
2022-04-07;Loja C;Sabão em Pó;Limpeza;4;20.07;80.28;5393;Transferência
2024-01-06;Loja C;Pasta de Dente;Higiene;5;32.53;162.65;2097;Transferência
2024-11-28;Loja A;Shampoo;Higiene;6;24.25;145.5;8355;Dinheiro
2024-02-10;Loja A;Pasta de Dente;Higiene;2;11.88;23.76;3647;Pix
2022-12-04;Loja C;Shampoo;Higiene;8;26.24;209.92;1126;Pix
2024-02-28;Loja A;Sabão em Pó;Limpeza;3;37.96;113.88;7648;Dinheiro
2024-08-05;Loja A;Detergente;Limpeza;2;23.24;46.48;4683;Pix
2023-07-27;Loja C;Cerveja;Bebidas;1;42.26;42.26;9355;Transferência
2022-10-01;Loja A;Açúcar;Alimentos;2;8.07;16.14;8110;Pix
2023-04-07;Loja C;Feijão;Alimentos;9;17.4;156.6;6538;Transferência
2024-06-09;Loja C;Açúcar;Alimentos;5;21.67;108.35;2686;Dinheiro
2024-07-18;Loja C;Cerveja;Bebidas;10;22.43;224.3;6585;Pix
2024-06-05;Loja C;Leite;Alimentos;1;48.43;48.43;5561;Pix
2023-01-25;Loja A;Refrigerante;Bebidas;10;48.88;488.8;4069;Pix
2023-02-06;Loja B;Cerveja;Bebidas;6;6.84;41.04;5149;Não informado
2022-09-03;Loja B;Leite;Alimentos;5;19.17;95.85;7083;Cartão
2024-07-15;Loja A;Arroz;Alimentos;8;19.23;153.84;1640;Cartão
2023-01-08;Loja A;Cerveja;Bebidas;2;14.17;28.34;4690;Cartão
2023-12-17;Loja C;Refrigerante;Bebidas;6;23.24;139.44;8010;Pix
2022-05-24;Loja B;Cerveja;Bebidas;10;27.28;272.8;9956;Cartão
2022-05-27;Loja C;Refrigerante;Bebidas;2;23.24;46.48;8010;Pix
2022-01-29;Loja C;Feijão;Alimentos;10;12.12;121.2;9569;Transferência
2022-07-15;Loja C;Detergente;Limpeza;7;6.62;46.34;8568;Cartão
2024-05-24;Loja B;Sabão em Pó;Limpeza;6;42.12;252.72;6038;Transferência
2023-02-20;Loja B;Shampoo;Higiene;8;43.44;347.52;6793;Dinheiro
2022-03-17;Loja C;Cerveja;Bebidas;10;28.89;288.9;8762;Pix
2024-12-22;Loja A;Feijão;Alimentos;5;44.18;220.9;7439;Dinheiro
2024-05-02;Loja C;Refrigerante;Bebidas;9;17.59;158.31;1640;Cartão
2023-09-26;Loja B;Cerveja;Bebidas;4;16.42;65.68;4902;Transferência
2023-04-20;Loja B;Arroz;Alimentos;4;8.94;35.76;3582;Pix
2023-01-06;Loja A;Cerveja;Bebidas;3;36.63;109.89;6085;Transferência
2022-04-09;Loja C;Pasta de Dente;Higiene;4;41.41;165.64;3108;Pix
2023-02-02;Loja A;Feijão;Alimentos;10;8.75;87.5;6874;Cartão
2022-11-20;Loja A;Refrigerante;Bebidas;5;25.11;125.55;2355;Não informado
2023-06-28;Loja B;Arroz;Alimentos;4;23.24;92.96;6210;Dinheiro
2024-02-27;Loja B;Leite;Alimentos;2;17.35;34.7;6501;Não informado
2022-03-28;Loja B;Pasta de Dente;Higiene;8;21.14;169.12;5225;Cartão
2022-05-18;Loja C;Açúcar;Alimentos;6;14.52;87.12;5828;Dinheiro
2024-02-27;Loja B;Refrigerante;Bebidas;6;36.26;217.56;8922;Cartão
2024-08-15;Loja B;Feijão;Alimentos;7;9.49;66.43;7723;Pix
